GeneID	FB.rpkm.mean	MB.rpkm.mean
ENSMUSG00000089056	0	0
ENSMUSG00000073607	1.88302782934494	2.22947385098359
ENSMUSG00000005871	93.7040321348777	77.9236934045745
ENSMUSG00000014504	10.6245059582596	11.6763765134501
ENSMUSG00000005873	83.0455468601973	116.879387975332
ENSMUSG00000014503	3.80346283956632	3.87391677308177
ENSMUSG00000036501	37.1807688464011	36.167584941314
ENSMUSG00000084467	0.351373472504844	0.313770748835711
ENSMUSG00000012282	0.0817013126464786	0.126342636640747
ENSMUSG00000035984	2.2771204367574	4.71237653613332
ENSMUSG00000049357	3.00171448210722	2.61042791611075
ENSMUSG00000003778	23.2752223108076	22.8130571739081
ENSMUSG00000003779	1.06004562473648	0.96406042115166
ENSMUSG00000024370	10.1967524355173	9.2020450973787
ENSMUSG00000064857	0.78594501107164	0.966272544988493
ENSMUSG00000024366	0.201250381816092	1.64642199668183
ENSMUSG00000044201	0.683660936618611	0.471206593908943
ENSMUSG00000078240	0.172393935215007	0.34490141759308
ENSMUSG00000085410	0.113080068197677	0.144058659873666
ENSMUSG00000034300	15.6771102036683	16.0010931238549
ENSMUSG00000038773	26.4400002918379	24.0411404245175
ENSMUSG00000087280	1.15240099816884	0.827681730808136
ENSMUSG00000038555	50.2266632426167	62.2570703425345
ENSMUSG00000038418	44.5169722948944	32.9844885795839
ENSMUSG00000091428	1.28024912190066	1.01975493371606
ENSMUSG00000024360	21.6575097801154	23.5106721719708
ENSMUSG00000024359	31.5928398998013	31.9298427507032
ENSMUSG00000089239	8.13125214387947	7.39675022435963
ENSMUSG00000065904	27.9875789564938	22.2084525993302
ENSMUSG00000090620	0.329992482503191	0.374565912714844
ENSMUSG00000037815	7.0482280124302	26.6652860466291
ENSMUSG00000071862	17.4174375916969	30.1750796912889
ENSMUSG00000024357	2.26607843024745	2.0178065424873
ENSMUSG00000093357	0.498327120959118	1.70375576787973
ENSMUSG00000088952	0.420301524380269	0.338327518818867
ENSMUSG00000062742	0.0814731623425652	0.0816364949251785
ENSMUSG00000090430	7.95528908673093	14.3067885097621
ENSMUSG00000088059	2.96956814036049	2.515500886964
ENSMUSG00000065649	1.62927996323044	1.91528769362923
ENSMUSG00000037236	115.867063377011	111.08911765277
ENSMUSG00000037058	56.9977368534334	56.0334970954151
ENSMUSG00000024354	3.14284526662139	2.64483024702401
ENSMUSG00000024353	0.421936673430132	0.354929532167523
ENSMUSG00000073600	0.388920988937565	0.354382766714308
ENSMUSG00000024352	2.69000042067756	2.70897574077936
ENSMUSG00000024350	26.4763381947604	27.4739367648999
ENSMUSG00000073598	0.0369256286567928	0.0370092003170994
ENSMUSG00000073599	0.12557965750455	0.0372254997176205
ENSMUSG00000024349	0.0322929461576663	0.0169007499038426
ENSMUSG00000091842	0.150815995761965	0.511231901782603
ENSMUSG00000091896	81.5830672082384	89.4931742078129
ENSMUSG00000046668	22.3054141036935	22.8065669339133
ENSMUSG00000080529	0	0.207897674511367
ENSMUSG00000024347	49.9894361536583	54.2640567085017
ENSMUSG00000060275	1.26534352117821	1.25056526993118
ENSMUSG00000043991	7.42766118716833	7.51799694808773
ENSMUSG00000046727	3.5518590253997	4.78734461384084
ENSMUSG00000024346	17.1352671285401	17.6890213588437
ENSMUSG00000024486	3.76240946626504	5.76737268352791
ENSMUSG00000024485	0.325705801537923	0.153813962218142
ENSMUSG00000024483	19.2217520226557	16.8178691547986
ENSMUSG00000085172	3.9120119941177	3.17979323797356
ENSMUSG00000090264	0.628009663844743	0.349923873529486
ENSMUSG00000006050	9.47301655070708	10.2806984295406
ENSMUSG00000001379	11.1846532640431	11.0283883510229
ENSMUSG00000033272	8.14553575890952	7.2147637205982
ENSMUSG00000044719	0.378436990032722	0.182861235886554
ENSMUSG00000051439	0.0333370885637941	0.0680662848246545
ENSMUSG00000006850	5.24583042589003	5.68782478518495
ENSMUSG00000014294	26.5497071189689	28.4830943628066
ENSMUSG00000024474	111.278192767067	113.530756822229
ENSMUSG00000042660	6.33141078581525	6.77637419502119
ENSMUSG00000044595	0.76109349397607	0.527492862323393
ENSMUSG00000001380	20.4203818252192	22.2808568170653
ENSMUSG00000019143	10.127853184904	10.142826585179
ENSMUSG00000001383	21.2754501927873	22.0113721519727
ENSMUSG00000065145	2.91767973567709	6.98655879794401
ENSMUSG00000077069	0	0.0755845448281102
ENSMUSG00000063514	0.0730672581884134	0.0166529586016384
ENSMUSG00000007440	11.7973319579278	11.3640878124443
ENSMUSG00000091969	3.2364068160105	3.96674270244347
ENSMUSG00000073594	1.2218386388566	0.838154588481602
ENSMUSG00000073593	6.01746124568672	4.97449183387991
ENSMUSG00000051663	0.0445615901323592	0.0778194413248576
ENSMUSG00000051599	3.1555438258951	4.08120371131245
ENSMUSG00000045498	3.02233203824432	3.55973372172371
ENSMUSG00000045689	2.42374178015339	2.29550200995363
ENSMUSG00000063687	1.48230645473785	1.43210042815122
ENSMUSG00000051678	2.73582410572871	2.68998176120629
ENSMUSG00000045062	4.553658952216	5.06810103636313
ENSMUSG00000045876	2.32492336098427	2.3943026704691
ENSMUSG00000051242	1.10499072777304	1.71297977250287
ENSMUSG00000045657	3.06870569906656	3.28600874531883
ENSMUSG00000051486	2.09355683208906	2.57424264903847
ENSMUSG00000043458	1.41013395543862	2.04986103959993
ENSMUSG00000047307	2.25674287157567	2.42967330238028
ENSMUSG00000044043	3.47675927223216	4.05831561266451
ENSMUSG00000047033	4.20593124791101	4.09788685607364
ENSMUSG00000047910	10.2027904467043	9.73096290664265
ENSMUSG00000046387	11.9635325875532	12.397460145901
ENSMUSG00000048347	5.24079369129231	5.54555969278546
ENSMUSG00000043313	4.50537759043818	4.5074395548487
ENSMUSG00000046191	5.67922712218921	6.25728201205777
ENSMUSG00000044022	3.27484599438146	3.28506157141551
ENSMUSG00000073591	5.51720940865043	5.9584355723279
ENSMUSG00000050304	1.13745662645604	0.680192172756807
ENSMUSG00000051316	12.3180398978949	11.3236138879514
ENSMUSG00000073590	0.596762448051257	0.417516845203226
ENSMUSG00000023036	19.2246534596982	18.4923738052344
ENSMUSG00000088493	4.35698081511671	3.34384538970129
ENSMUSG00000085906	6.24339304375471	5.97299745840107
ENSMUSG00000024456	8.87056530882071	10.8591619666557
ENSMUSG00000024454	13.5365278705388	13.0610449566698
ENSMUSG00000044024	1.98132980258052	2.8706003295371
ENSMUSG00000038524	1.57633958522495	2.17195221605236
ENSMUSG00000024451	0.28067257351326	0.26666268262839
ENSMUSG00000093175	0.0786811570205789	0.0255824613264373
ENSMUSG00000051375	21.6524417996227	18.1883934602902
ENSMUSG00000089983	0.206944240347812	0.156483919156255
ENSMUSG00000086988	0.476439663447731	0.688536423866901
ENSMUSG00000066475	0.727894200941475	0.783717290309377
ENSMUSG00000024442	12.4661496213963	10.9175106415521
ENSMUSG00000024440	0.0970369905878613	0.0358548239503956
ENSMUSG00000060450	52.4477029926828	55.8155292717205
ENSMUSG00000089296	10.3519639831923	8.59502741440421
ENSMUSG00000052102	1.52704572801792	1.75195441489389
ENSMUSG00000088384	0.676867751590002	0.181065147448552
ENSMUSG00000024425	180.47334004854	179.115576132867
ENSMUSG00000092786	4.11994343444629	1.11678260280663
ENSMUSG00000024427	1.03428098549063	2.58700706326204
ENSMUSG00000036452	1.54864447514686	2.38269224050262
ENSMUSG00000073576	0	0
ENSMUSG00000083766	0.194429750297695	0.149079776816725
ENSMUSG00000081773	0.0788230830225581	0.165832014688972
ENSMUSG00000036585	0.327673734174837	0.446678922701403
ENSMUSG00000086991	3.77569379826661	2.63568156954653
ENSMUSG00000086312	0.232395831543529	0.373212935261451
ENSMUSG00000082287	0.452447507397869	0.222628786451751
ENSMUSG00000085289	0.257630232769985	0.255519820339628
ENSMUSG00000024431	1.72095290433723	0.629670740690337
ENSMUSG00000056742	0.0950369380857198	0.0464351749584874
ENSMUSG00000051732	0.0516467340467206	0
ENSMUSG00000024487	18.3109745763988	15.617375817459
ENSMUSG00000071860	8.00867218590721	2.77832465591742
ENSMUSG00000051401	4.80128857124423	1.64037282100889
ENSMUSG00000069391	0	0
ENSMUSG00000088898	0	0
ENSMUSG00000080326	0	0
ENSMUSG00000088611	0.0649499543792402	0
ENSMUSG00000093361	0	0
ENSMUSG00000056671	0.242747506868195	0.224435302396768
ENSMUSG00000073574	0.0178949981573848	0.00896543649624728
ENSMUSG00000057719	0.0635164591037219	0.0217555963089118
ENSMUSG00000034339	0.114078766025076	0
ENSMUSG00000059455	0.344778864133841	0.234223693569907
ENSMUSG00000024493	18.9472242512977	17.8929441304062
ENSMUSG00000072528	3.28455321251414	3.00721765394141
ENSMUSG00000024491	19.7870826239012	18.2258140897741
ENSMUSG00000092935	0	0
ENSMUSG00000024497	0.00874450171739574	0.181352958901145
ENSMUSG00000056849	0	0.143360746921689
ENSMUSG00000024498	53.636700149101	48.918176321408
ENSMUSG00000042816	1.14333357024048	0.902831279927906
ENSMUSG00000024500	29.4526892363271	30.0648026844622
ENSMUSG00000084959	0.0619964371640894	0.115777808783298
ENSMUSG00000065886	0	0.281531463807391
ENSMUSG00000048188	0.0947418742507929	0.0717638028873566
ENSMUSG00000039954	3.58010161952756	1.91804760858813
ENSMUSG00000024501	385.374128651805	448.312222243512
ENSMUSG00000043424	6.42593741265366	7.40251454733952
ENSMUSG00000024502	53.4577767153105	54.0149353163776
ENSMUSG00000024503	0	0.0237945234023625
ENSMUSG00000088732	0.0320166101218387	0
ENSMUSG00000038791	0.0239169426447148	0.0239648899183698
ENSMUSG00000071858	0	0
ENSMUSG00000055561	0.0332281959232633	0.0232908492365018
ENSMUSG00000051050	0.113244221227409	0
ENSMUSG00000055095	0.0341437784263561	0
ENSMUSG00000061144	0.0154420824861496	0
ENSMUSG00000069385	0	0.0389197243247944
ENSMUSG00000053729	0.0300106028666304	0
ENSMUSG00000073573	0	0
ENSMUSG00000073572	0	0
ENSMUSG00000038071	0.00780771248004325	0.00391168246038058
ENSMUSG00000024471	0.0550983228730772	0.0261333068382514
ENSMUSG00000024472	12.7355666837851	12.9879798433358
ENSMUSG00000071856	2.10561389690894	13.9553841895413
ENSMUSG00000086579	0.198707094664079	1.29858749856692
ENSMUSG00000034653	9.58798557977995	10.4377578880741
ENSMUSG00000054477	5.87468883238475	6.31161896643104
ENSMUSG00000073569	0.271494040822448	0.386312230437541
ENSMUSG00000088649	0	0
ENSMUSG00000033949	12.4081512607527	13.9337397191124
ENSMUSG00000033993	0.26041398173755	1.50106227798825
ENSMUSG00000024477	8.07005917462433	6.65816791433704
ENSMUSG00000077870	1.53658290323365	1.17018271396349
ENSMUSG00000071855	12.2049472164248	13.1904954779447
ENSMUSG00000090893	0.107081981714178	0.0786733602798928
ENSMUSG00000080355	0.147076756197618	0.0725756995971469
ENSMUSG00000046487	0.559894087665985	0.384112171518386
ENSMUSG00000088804	0.651140832484039	1.15926235343346
ENSMUSG00000033319	17.7586625211973	17.0557710638377
ENSMUSG00000056130	0.0255754694696273	0.025239989935448
ENSMUSG00000033184	10.0240226281972	8.86906483651213
ENSMUSG00000057561	22.2815395614198	23.6931423819896
ENSMUSG00000033022	31.2191750229878	41.3158255190248
ENSMUSG00000032905	16.0326818960921	17.1154749947378
ENSMUSG00000024480	18.3395456645288	26.4136443787378
ENSMUSG00000024481	0.0996471730327285	0.0657876066801198
ENSMUSG00000065690	0	0
ENSMUSG00000073568	0.179784273533438	0.0747031909840865
ENSMUSG00000042705	2.8675487371843	3.40128669982023
ENSMUSG00000087857	0.977988904194112	0.259626876235196
ENSMUSG00000093158	0	0
ENSMUSG00000019647	23.1316827652875	27.2359017645157
ENSMUSG00000059040	8.05606187654224	13.1585819822546
ENSMUSG00000088904	0	0
ENSMUSG00000024505	0.740603615688313	0.783816759975132
ENSMUSG00000087020	0.218601627434093	0.0997561805019808
ENSMUSG00000037416	14.4452258603395	12.5220801736857
ENSMUSG00000062210	0.0955268827004697	0.16481095505156
ENSMUSG00000073567	0.0159035095705384	0.0196672645241896
ENSMUSG00000086600	0	0.0479685110761102
ENSMUSG00000024507	12.0505397108204	15.3186761110771
ENSMUSG00000085939	1.41237252863454	2.16220623185099
ENSMUSG00000092728	0.0506121160006844	0
ENSMUSG00000035420	0.0305736454239708	0.0279152285580288
ENSMUSG00000048875	0.0095988495863367	0.0192361855858179
ENSMUSG00000073565	0.834213724256282	6.89038582730102
ENSMUSG00000064820	0.507438916996979	2.15595191587579
ENSMUSG00000077317	0.382879075234547	0
ENSMUSG00000069379	1.22261204018899	1.35716977587279
ENSMUSG00000065250	0.0936560651227618	0
ENSMUSG00000024510	0.031436095084741	0
ENSMUSG00000024528	6.37124640316603	5.00224923847239
ENSMUSG00000024529	0.123137767738428	0.171913917583934
ENSMUSG00000046886	0.025961655357864	0.00904839619634967
ENSMUSG00000024532	0.0539050547026399	0.0204924262771367
ENSMUSG00000053624	0.0190144147920517	0
ENSMUSG00000024534	14.167193144751	13.5838315623715
ENSMUSG00000034484	23.7738253673772	27.1728046093858
ENSMUSG00000024535	6.37629039361989	7.54139818303979
ENSMUSG00000024538	1.11592513325626	1.22729455850111
ENSMUSG00000069378	0.182276410674149	0.967911891794624
ENSMUSG00000048799	26.1401959178115	26.6718537604259
ENSMUSG00000073563	25.5077198957083	24.3860540658163
ENSMUSG00000069376	2.3304738224572	2.85127362831544
ENSMUSG00000084814	0.23563598434026	0.23017791636089
ENSMUSG00000052713	25.9176525987426	19.5202647577288
ENSMUSG00000092154	4.42205796909833	3.02207643906402
ENSMUSG00000085098	0.273527464315106	0.239749448967681
ENSMUSG00000084521	0	0
ENSMUSG00000088227	0.125264987101694	0
ENSMUSG00000092702	0	0
ENSMUSG00000077863	0	0
ENSMUSG00000088617	0.116315604574587	0
ENSMUSG00000088440	0.0575932483835282	0
ENSMUSG00000092866	0.0840550111543385	0.142135252064794
ENSMUSG00000001700	0.271135681814068	0.460688017576166
ENSMUSG00000053644	1.5800214030295	2.0745909064343
ENSMUSG00000008301	20.9540313652771	20.0973280775897
ENSMUSG00000032900	1.35835612364884	0.494628069294428
ENSMUSG00000024590	30.8896435853655	23.4168003059467
ENSMUSG00000032656	0.893611691456813	0.598677355433757
ENSMUSG00000087597	0.573683691624401	0.216253225500649
ENSMUSG00000024592	2.80255406056548	1.92354818811203
ENSMUSG00000024593	3.146756601586	0.933252178164122
ENSMUSG00000024594	10.9893231548317	12.1559220412593
ENSMUSG00000086607	0.156893670509548	0.191801814684546
ENSMUSG00000069372	0.0935790920671323	0.550963803917071
ENSMUSG00000085800	0.0195543587455015	0.0240472350894088
ENSMUSG00000058925	0.119162690516654	0.0396970803047034
ENSMUSG00000088776	0	0
ENSMUSG00000024597	8.25382830048063	8.67597490219374
ENSMUSG00000024598	1.82439411373242	2.64656968231961
ENSMUSG00000091641	0.496571636826826	0.493442595673146
ENSMUSG00000089095	0.0788090280584521	0
ENSMUSG00000024600	0.317268649679823	0.424135699838249
ENSMUSG00000077243	0	0
ENSMUSG00000024601	13.7205403638485	15.9406426813104
ENSMUSG00000053441	0.431305043388687	1.10469847393499
ENSMUSG00000050875	26.9634878052169	28.0248105385068
ENSMUSG00000087941	0.388754426588816	1.0186986051057
ENSMUSG00000058152	2.45056140717343	1.95548886392677
ENSMUSG00000089285	0.272685686207769	0
ENSMUSG00000077077	0.637712661608624	0.273853332976281
ENSMUSG00000073555	0.0218832073241792	0
